,matchid,accountid,win,kills,deaths,assists,totalminionskilled,wardsplaced,totaldamagedealt,magicdamagedealt,physicaldamagedealt,truedamagedealt,damageselfmitigated,damagedealttoobjectives,damagedealttoturrets,totaldamagedealttochampions,magicdamagedealttochampions,physicaldamagedealttochampions,truedamagedealttochampions,totaldamagetaken,physicaldamagetaken,truedamagetaken,totalheal,t2.gameDuration/60,matchRankScore,champName
5858,2695193030,228168994,0,0,2,4,257,16,227397,9512,211383,6501,13078,2248,0,24179,3246,18607,2326,24679,11512,960,5019,31.1833,,Gangplank
5859,2695193030,243238307,0,5,2,6,250,13,177726,170203,5982,1540,11671,2500,1373,23047,22528,518,0,18332,6778,523,2521,31.1833,,Veigar
5860,2695193033,33718369,1,4,4,10,195,12,128231,114053,12060,2118,12594,7089,1896,26910,26207,502,200,20293,12280,372,14558,29.9,,Vladimir
5861,2695193033,34540333,1,3,3,9,36,14,146740,35568,103291,7880,9209,20948,4864,17093,5175,10851,1066,19568,15031,1149,8614,29.9,,Kindred
5862,2695193033,38119617,0,0,6,7,238,18,164863,323,164540,0,27727,1037,803,17459,211,17247,0,30779,21321,736,3998,29.9,,Illaoi
5863,2695193033,47968702,1,1,1,15,56,34,17509,10949,6559,0,17398,1999,1369,6326,5318,1007,0,17387,9082,1432,2412,29.9,,Thresh
5864,2695193033,203045246,0,5,7,1,165,11,96088,9731,76158,10197,10361,2500,2500,9673,1135,6967,1571,15142,11171,356,4030,29.9,,Vayne
5865,2695193033,203607366,1,8,4,3,204,10,158022,0,157006,1016,23745,6345,5244,19325,0,19185,140,22848,18468,1161,1125,29.9,,Riven
5866,2695193033,206721183,0,1,5,6,23,20,125738,90888,30491,4358,10435,1816,1179,14294,12805,925,564,20994,10475,96,6837,29.9,,Elise
5867,2695193033,227719124,1,8,1,5,221,13,171601,25394,139554,6652,13744,19448,10099,17195,1720,14565,910,9882,6228,134,7031,29.9,,Caitlyn
5868,2695193033,236860848,0,6,4,2,218,12,126216,15016,107570,3630,15343,246,246,17674,2831,14202,640,23903,12022,686,1302,29.9,,Jayce
5869,2695193033,243285970,0,1,2,9,38,35,18001,14812,2715,474,10971,501,501,6686,5335,877,474,13490,7274,442,3428,29.9,,Janna
5870,2695193036,33363307,1,7,4,11,149,11,116505,101316,12549,2640,11797,4805,4541,13255,12568,686,0,11562,6990,24,0,29.5,,Lux
5871,2695193036,39659543,1,6,3,23,16,24,33652,18203,11782,3665,8969,5771,5268,15308,10121,3530,1657,17435,9931,148,15547,29.5,,Nami
5872,2695193036,42011417,0,0,12,11,50,20,33479,21369,8234,3875,33534,1931,0,6668,4777,1826,64,27854,14273,875,2413,29.5,,Nautilus
5873,2695193036,44177445,1,16,6,11,185,7,168847,16528,151796,522,21409,17065,8315,33921,2222,31447,252,18159,8283,180,1143,29.5,,Draven
5874,2695193036,50651987,0,7,4,9,234,13,153087,143607,9206,272,11562,9392,345,24808,24191,343,272,15517,7334,240,1781,29.5,,Malzahar
5875,2695193036,202181180,1,2,6,14,21,12,93096,66171,19049,7874,31617,4984,1490,10896,8275,1398,1222,32242,18061,2107,22253,29.5,,Zac
5876,2695193036,211014198,0,2,6,8,8,8,99665,66508,23850,9307,24778,3478,394,6678,5027,835,814,23858,13534,1087,7313,29.5,,Rammus
5877,2695193036,228669099,0,11,6,3,162,7,108062,0,107345,717,24191,1675,688,22476,0,21957,519,24034,12477,420,2544,29.5,,Riven
5878,2695193036,236200245,1,6,3,8,207,19,137059,127306,9752,0,14032,6381,5452,15662,14735,926,0,13635,10864,42,5259,29.5,,Ryze
5879,2695193036,238536751,0,2,10,5,123,8,75459,1694,68947,4818,7698,5777,1584,9136,597,7985,553,19187,10443,232,3483,29.5,,Caitlyn
5880,2695193037,33454315,0,8,7,7,81,20,200099,6535,179647,13915,27960,20899,1489,19175,1141,16694,1340,44481,27545,2438,20858,42.1833,,Kha'Zix
5881,2695193037,44350647,0,4,9,10,203,10,169982,18181,147042,4758,72800,5125,4817,17086,5455,10545,1085,52452,28625,2230,2192,42.1833,,Garen
5882,2695193037,47643588,1,11,8,12,174,18,156627,12972,123985,19668,66841,14763,2786,35274,4323,24794,6155,53295,26263,1939,6177,42.1833,,Darius
5883,2695193037,48810248,0,1,11,13,26,28,34701,27538,6284,878,39866,1337,187,7406,5889,746,771,33399,13103,1645,2648,42.1833,,Thresh
5884,2695193037,49403722,1,8,4,27,54,13,497715,65159,27117,405439,38291,27790,7544,26474,18261,7665,547,28609,13875,825,16746,42.1833,,Ivern
5885,2695193037,209492057,0,4,7,12,263,27,232077,42978,179714,9384,17804,4575,2984,31485,12218,18330,937,27956,13340,530,8095,42.1833,,Ezreal
5886,2695193037,210001878,1,3,6,13,344,14,367349,30565,330284,6500,14105,33490,9859,24621,2716,21509,396,25457,16786,675,3688,42.1833,,Jhin
5887,2695193037,227385371,0,10,7,7,252,18,319234,306628,10379,2225,11651,5001,5001,52049,49996,908,1144,30944,10444,715,7106,42.1833,,Veigar
5888,2695193037,230259818,1,3,7,29,15,21,35483,28956,5625,900,9166,4199,3530,17383,15388,1593,400,24743,9323,651,28552,42.1833,,Nami
5889,2695193037,231091247,1,16,2,16,189,20,237380,165536,17643,54200,12149,10078,4522,46815,44900,1855,60,24791,7254,1186,5428,42.1833,,Lux
5890,2695193045,34963231,1,6,2,8,191,11,146342,126446,11804,8091,3790,15554,4539,22853,21143,939,770,9664,5163,28,1246,30.3667,,Syndra
5891,2695193045,41562652,1,6,4,12,190,6,148264,5174,141171,1918,5698,16951,4134,20490,1630,18001,858,15310,7875,781,5233,30.3667,,Caitlyn
5892,2695193045,200954032,1,7,3,9,29,13,169987,8988,152488,8510,15022,19217,3898,19796,1508,17003,1284,26376,18276,410,16395,30.3667,,Kha'Zix
5893,2695193045,201801368,1,4,0,15,28,26,23401,8347,9504,5550,16331,3734,1770,8752,5284,2735,732,14884,7442,24,6204,30.3667,,Blitzcrank
5894,2695193045,211643867,0,3,7,3,197,7,117192,3186,108269,5736,7535,1662,0,9252,468,8784,0,17658,11128,804,3371,30.3667,,Lucian
5895,2695193045,216660887,1,9,5,6,173,1,137103,0,137103,0,22080,11013,5895,17648,0,17648,0,21718,9745,2013,6007,30.3667,,Riven
5896,2695193045,219561260,0,1,5,6,190,11,106008,98775,6863,368,5987,662,662,16402,15851,181,368,16520,9932,1016,3946,30.3667,,Cassiopeia
5897,2695193045,220510931,0,4,8,4,141,10,68001,40445,27383,173,33639,1322,1027,12797,10856,1767,173,28259,18578,1246,6485,30.3667,,Dr. Mundo
5898,2695193045,235181171,0,5,8,3,78,8,143240,5307,127975,9956,13715,2011,2011,7967,277,6050,1639,28508,22486,172,9900,30.3667,,Master Yi
5899,2695193045,237188861,0,1,4,5,38,38,20996,6501,5511,8984,28334,88,0,7359,5417,907,1034,19257,12502,406,3314,30.3667,,Braum
5900,2695193048,39158922,1,1,2,19,14,16,14436,5732,7293,1411,16623,2365,1809,4621,1959,1751,911,12504,8906,338,4679,24.7667,,Rakan
5901,2695193048,39775165,1,5,3,8,88,11,78984,39605,28863,10516,27883,8878,5240,14338,9472,4865,0,18216,10777,3182,3486,24.7667,,Malphite
5902,2695193048,40657373,0,1,7,8,12,12,71986,4006,64029,3950,14003,2968,105,10891,0,10055,836,24175,12800,1879,8526,24.7667,,Kayn
5903,2695193048,208904900,0,1,7,5,73,5,38141,1600,36540,0,4432,3316,832,6362,545,5816,0,13125,8194,1227,2540,24.7667,,Caitlyn
5904,2695193048,214590387,0,1,5,8,33,9,30173,22692,5936,1545,4148,1995,605,9524,7467,1511,545,12238,5999,980,2447,24.7667,,Morgana
5905,2695193048,216555017,1,10,3,7,119,9,97759,11001,74600,12157,6803,9461,5253,21124,822,15679,4622,16305,11049,1306,4569,24.7667,,Vayne
5906,2695193048,230257172,1,11,3,11,33,9,91065,44103,39261,7700,21686,8836,3518,12793,7670,3997,1126,30031,22480,469,18476,24.7667,,Warwick
5907,2695193048,230667940,0,4,7,3,112,9,86443,48648,34904,2890,13546,14162,2378,16430,11391,4877,162,20943,9880,2261,208,24.7667,,Shyvana
5908,2695193048,236498671,1,3,3,11,158,11,109618,88527,15642,5449,7338,6856,6172,13789,12622,903,264,13304,9506,247,2808,24.7667,,Katarina
5909,2695193048,240736259,0,6,4,5,117,6,98054,19510,66152,12391,9029,8410,2662,11506,1570,9936,0,16927,7704,574,1940,24.7667,,Tryndamere
5910,2695193050,35502312,0,0,6,5,40,18,9874,8343,1531,0,5898,365,365,5074,4692,381,0,10415,4271,0,1672,24.5833,,Janna
5911,2695193050,36754977,0,6,6,2,6,4,80792,59356,16373,5062,13635,0,0,10775,9150,1023,602,22819,14032,696,8083,24.5833,,Gragas
5912,2695193050,36911325,1,2,6,1,129,5,86794,17550,69243,0,16812,3779,3779,11275,6404,4871,0,21024,14890,18,5627,24.5833,,Warwick
5913,2695193050,41043229,1,4,2,10,40,14,46682,41634,5047,0,3463,9053,1758,13331,12766,565,0,10353,5419,498,1295,24.5833,,Brand
5914,2695193050,43535433,0,3,7,1,155,11,78733,69692,6966,2074,5161,296,296,15320,13940,865,514,14749,3737,212,0,24.5833,,Heimerdinger
5915,2695193050,47727220,1,6,1,5,12,12,118334,25342,82710,10281,20188,3299,648,12347,2052,8536,1758,15037,8590,206,6008,24.5833,,Skarner
5916,2695193050,50851822,0,2,6,4,170,8,99473,158,96859,2455,6296,2125,2125,7729,158,7571,0,13383,5659,124,3585,24.5833,,Jinx
5917,2695193050,51014200,1,12,1,5,212,4,152601,116454,29817,6330,17117,6468,6468,19983,18646,1336,0,19583,10139,290,4195,24.5833,,Kassadin
5918,2695193050,210688156,0,3,5,4,138,6,92480,35258,53287,3935,32544,1688,1688,13879,5159,8719,0,28769,17880,726,9763,24.5833,,Sion
5919,2695193050,219778057,1,6,4,10,155,9,111100,2834,108266,0,4947,9030,6388,16997,1634,15363,0,13068,5418,104,3622,24.5833,,Ashe
5920,2695193051,35993671,1,7,8,16,209,17,153079,140121,12688,269,13831,3551,3187,34639,33156,1414,69,18662,9593,297,0,35.75,,Lux
5921,2695193051,38855084,1,7,10,10,209,17,220111,1905,182526,35679,39785,13656,4042,28624,1321,16315,10987,40440,23049,1023,10168,35.75,,Olaf
5922,2695193051,39832707,0,8,5,11,235,13,165357,16308,144593,4455,37832,2745,1541,19363,5036,14191,135,35397,20028,7799,1631,35.75,,Nasus
5923,2695193051,42929438,1,11,1,3,68,23,244259,2967,220000,21292,20424,42308,4974,14024,839,12944,240,30589,20229,255,18677,35.75,,Kha'Zix
5924,2695193051,45974556,0,5,7,12,23,38,88739,15633,66543,6562,22262,105,105,13840,1591,12188,60,34312,18045,2844,6246,35.75,,Lee Sin
5925,2695193051,48352179,1,1,6,23,9,28,20519,12409,5730,2379,8678,4578,2515,9060,7075,437,1548,18796,8343,140,13334,35.75,,Nami
5926,2695193051,49854895,0,0,10,13,30,30,16682,12212,3665,804,20524,629,519,7345,5894,647,804,24040,13745,482,1473,35.75,,Thresh
5927,2695193051,201180847,1,11,5,9,221,17,247919,37605,202682,7631,24436,40572,13797,30183,3763,25502,918,21771,13569,128,2191,35.75,,Draven
5928,2695193051,211650679,0,11,10,11,222,10,180843,175143,5157,542,11808,255,0,28695,27622,557,516,27924,17888,1606,4481,35.75,,Aurelion Sol
5929,2695193051,229168109,0,6,5,18,257,15,195809,44942,148381,2486,13484,2208,2208,26744,8813,17602,328,19027,9607,1030,2501,35.75,,Ezreal
5930,2695193053,34661100,1,10,3,7,221,9,149972,86094,12811,51065,6076,9579,6795,32475,22116,490,9868,18741,7574,1269,3406,29.9,,Ahri
5931,2695193053,39423115,0,4,5,10,152,9,95962,57869,27732,10360,28239,666,666,17193,9477,4733,2982,32600,19937,2912,7616,29.9,,Cho'Gath
5932,2695193053,44983361,0,3,6,4,160,14,103991,81478,10177,12336,7197,0,0,24239,22945,338,956,20594,9849,2375,1767,29.9,,Brand
5933,2695193053,47227003,0,5,4,6,249,12,136085,2363,133722,0,14466,0,0,16408,1956,14452,0,14941,7272,2156,5906,29.9,,Kalista
5934,2695193053,201503180,0,3,4,11,84,13,24418,9849,6202,8366,34118,0,0,7657,4807,2191,658,20321,9227,3700,4225,29.9,,Leona
5935,2695193053,231047918,1,7,4,6,45,9,141238,7292,120615,13329,23016,20514,2867,13424,358,12444,622,20084,12963,673,6439,29.9,,Jarvan IV
5936,2695193053,233059501,1,8,10,7,201,13,155330,8488,143156,3686,55822,9103,9103,24632,5865,16984,1781,44214,27693,5828,2315,29.9,,Garen
5937,2695193053,235431096,0,9,10,4,25,16,111773,7353,101752,2668,14061,0,0,16117,2214,13255,648,30443,18845,2561,8192,29.9,,Kayn
5938,2695193053,236365299,1,2,6,13,157,10,105117,3947,97113,4056,17120,15761,3928,18980,829,17528,622,20665,7727,474,4555,29.9,,Draven
5939,2695193053,244066010,1,2,1,18,77,20,51765,42468,8103,1192,5350,3507,2716,10290,8229,1249,812,7757,4130,0,23123,29.9,,Soraka
5940,2695193064,37622389,1,2,9,3,82,29,191503,56796,111557,23149,25165,18736,1543,11602,5255,4719,1627,36804,25477,1070,8404,32.9833,,Shyvana
5941,2695193064,44251910,1,5,3,5,194,7,98892,30052,65069,3770,38421,1960,1006,12438,3379,8604,454,18632,12925,658,2581,32.9833,,Poppy
5942,2695193064,211826092,1,5,6,8,190,14,153875,89278,14283,50313,8207,7568,7568,27386,17492,1158,8734,21829,11864,220,3817,32.9833,,Ahri
5943,2695193064,211845070,0,7,3,13,187,8,147708,10209,137057,442,7972,2148,2148,21308,1329,19901,78,18810,10698,1501,6565,32.9833,,Jhin
5944,2695193064,227205510,0,1,4,8,223,5,171764,1373,169664,725,29708,1858,1858,17878,885,16879,113,23495,13260,5488,6278,32.9833,,Illaoi
5945,2695193064,232285173,1,3,7,14,41,13,30483,10182,13493,6808,41349,2707,2372,10309,6713,3523,73,24920,17291,521,5085,32.9833,,Leona
5946,2695193064,233841904,0,11,7,6,65,7,143714,11313,122014,10386,20034,6383,6383,20780,1970,17689,1120,37838,24209,2763,13439,32.9833,,Xin Zhao
5947,2695193064,234586640,0,8,3,8,164,16,131249,119892,7765,3591,4469,2791,2390,25592,24681,454,456,12458,5576,1925,468,32.9833,,Xerath
5948,2695193064,235766865,0,5,7,16,30,17,34257,25154,7785,1317,11834,965,965,12215,8893,2317,1003,22302,11558,2612,3913,32.9833,,Lulu
5949,2695193064,241442995,1,9,7,8,215,2,202501,3330,189882,9288,12119,20282,14614,29627,1371,25706,2550,21681,14588,302,2988,32.9833,,Jinx
5950,2695193065,32569631,1,17,5,7,58,43,239938,206361,25775,7802,20703,16039,3595,39422,37023,466,1932,42722,23798,2711,16001,38.95,,Evelynn
5951,2695193065,200724689,0,13,8,9,87,22,217771,72441,130760,14570,49237,32010,4483,27411,10607,14341,2462,62281,36048,1042,15075,38.95,,Shyvana
5952,2695193065,201273461,0,3,7,13,79,27,115221,106075,4146,5000,5715,5803,5803,43248,42439,809,0,21749,9414,616,2997,38.95,,Ziggs
5953,2695193065,203190093,1,6,8,15,236,16,180891,15906,164883,102,35514,9939,3807,30958,5213,25643,102,51972,26255,1257,6817,38.95,,Gnar
5954,2695193065,203810391,1,6,9,14,252,36,209874,190024,18894,955,16209,10836,7484,31232,28859,1643,730,34494,12804,2804,5621,38.95,,Orianna
5955,2695193065,204020084,1,9,8,11,217,20,231443,360,227788,3295,24457,16450,5232,44322,110,43899,312,39505,12986,2937,4528,38.95,,Draven
5956,2695193065,204053259,0,5,9,8,222,14,165818,136460,19826,9531,24997,3094,1985,32000,25262,691,6046,40988,23757,561,10588,38.95,,Cho'Gath
5957,2695193065,210183476,0,7,10,5,213,11,141896,10138,130481,1276,16190,156,156,18278,2386,14871,1020,31963,17880,259,4354,38.95,,Pantheon
5958,2695193065,226762125,0,4,4,13,240,15,186371,21461,163535,1374,9569,3997,663,26673,7047,19122,504,19416,9848,623,5346,38.95,,Ezreal
5959,2695193065,232768361,1,0,2,20,17,39,11040,7514,1630,1894,7160,3089,366,2890,2704,161,25,11287,2992,323,51529,38.95,,Soraka
5960,2695193071,32253144,0,3,6,3,53,17,95669,22180,68522,4966,12219,2651,2651,5679,1835,3377,467,20232,16018,42,4770,23.5833,,Jax
5961,2695193071,37327378,0,0,5,9,63,12,24032,10539,7311,6181,21819,150,150,9379,5972,3231,174,17935,14713,366,1055,23.5833,,Blitzcrank
5962,2695193071,37575276,0,5,5,2,162,8,92696,78825,12120,1750,9876,3043,1161,13683,11942,1270,470,23742,21432,490,11695,23.5833,,Vladimir
5963,2695193071,38984669,1,11,4,7,45,5,133178,17576,105902,9699,14966,17058,5103,17304,1739,14705,859,23368,14296,208,11509,23.5833,,Udyr
5964,2695193071,49176822,1,3,4,18,71,9,20828,5940,7905,6982,21810,1350,1236,7578,4360,3135,82,14915,9361,200,4371,23.5833,,Leona
5965,2695193071,207896381,1,2,3,5,194,6,132695,115030,12614,5049,5695,6173,3637,8466,7932,533,0,9181,6234,874,0,23.5833,,Malzahar
5966,2695193071,219729205,0,3,10,2,147,9,98994,8254,89723,1016,17327,1303,872,11412,1021,9375,1016,18747,13898,409,1384,23.5833,,Yasuo
5967,2695193071,228852511,1,6,3,9,118,10,78614,246,75534,2834,17071,12232,5672,15597,246,15351,0,16435,9028,1252,3648,23.5833,,Riven
5968,2695193071,237729004,0,5,8,4,144,9,87862,26627,56153,5082,10478,1946,1536,13454,2571,10070,813,13370,9460,110,2754,23.5833,,Tristana
5969,2695193071,239346170,1,12,2,5,202,9,135286,1818,123944,9522,7224,17894,11942,21188,1455,19257,475,8720,5932,439,3845,23.5833,,Xayah
5970,2695193073,309782,0,1,11,0,89,6,62956,10378,41892,10685,7729,3234,3234,4718,1365,3352,0,15576,9907,230,349,22.5833,,Jax
5971,2695193073,32455675,0,6,9,2,90,6,54813,977,53144,691,6164,3370,3370,9512,53,8766,691,13837,6745,618,104,22.5833,,Wukong
5972,2695193073,35750958,1,3,4,6,27,2,86130,33180,45698,7251,10347,12519,2228,5499,2606,2531,360,15592,13141,487,4574,22.5833,,Shyvana
5973,2695193073,38071068,1,7,3,6,120,6,94776,2894,80518,11363,2738,19893,7955,9780,1288,8492,0,6905,5608,246,1981,22.5833,,Ashe
5974,2695193073,38630920,0,4,7,1,140,8,63586,7930,50657,4998,3730,5773,5773,5260,66,4681,512,11520,5880,0,1917,22.5833,,Vayne
5975,2695193073,218789242,1,8,4,1,109,8,70780,9262,61518,0,10079,766,766,9112,1157,7955,0,13431,12210,172,845,22.5833,,Yasuo
5976,2695193073,229826210,0,0,4,8,20,11,20738,11647,6079,3012,6366,1528,1397,4545,3282,890,372,10718,6035,68,829,22.5833,,Thresh
5977,2695193073,231292846,0,3,5,2,19,7,88985,3984,81344,3656,10762,1591,924,5305,0,5095,210,17737,9663,124,4768,22.5833,,Vi
5978,2695193073,233291522,1,17,2,3,106,10,84448,71651,11907,889,3493,3225,2700,19167,17572,915,680,8028,6635,405,2096,22.5833,,Lux
5979,2695193073,235118423,1,1,3,13,8,13,15848,10931,4590,326,2086,3793,1724,6769,5658,1111,0,5937,4686,475,2498,22.5833,,Sona
5980,2695193078,372640,1,4,11,15,276,9,228965,211319,13724,3921,22311,3770,3770,27489,26353,658,476,31595,8933,650,2993,45.2,,Orianna
5981,2695193078,32765997,1,21,6,5,340,3,335956,85298,213682,36975,41660,24197,10492,74784,9868,42927,21989,36802,20461,194,17306,45.2,,Vayne
5982,2695193078,36867191,1,8,12,14,36,43,126388,24189,95401,6797,56174,11670,1884,20367,3802,15989,576,54052,27541,1676,14923,45.2,,Lee Sin
5983,2695193078,50648725,0,0,5,17,37,24,20275,9945,7214,3115,49658,1093,421,10825,5035,2917,2873,27332,14049,4297,11026,45.2,,Rakan
5984,2695193078,202115155,0,13,9,6,291,19,320471,5712,310296,4461,22198,23530,9986,39663,1162,38213,287,31705,18569,2782,6312,45.2,,Xayah
5985,2695193078,208971600,1,0,7,16,121,24,55676,23560,14567,17547,97459,519,519,8586,7204,1156,225,37714,27573,1081,14451,45.2,,Alistar
5986,2695193078,221313981,1,10,8,17,311,16,269825,133340,133611,2874,124895,5688,5688,57643,38438,18656,549,50741,33423,2469,7431,45.2,,Ornn
5987,2695193078,229283522,0,7,16,11,301,25,295804,1134,285845,8824,94841,3737,1480,43725,742,41933,1049,76501,32817,9436,16716,45.2,,Illaoi
5988,2695193078,240159939,0,12,2,12,296,18,303298,290082,12795,421,8743,8634,4267,63963,63001,541,421,12690,6385,488,4378,45.2,,Xerath
5989,2695193078,242279860,0,12,11,12,146,8,230514,85098,138430,6984,67027,12252,2102,29439,15512,12486,1441,69214,34174,6810,23487,45.2,,Warwick
5990,2695193080,32852622,1,11,13,12,74,13,97478,79542,8411,9523,9468,8745,3193,29307,25332,2207,1768,23264,14196,940,1978,37.65,,Zoe
5991,2695193080,33142884,0,18,8,10,246,17,234010,47574,158660,27775,34896,2408,2002,42413,4867,30694,6852,26529,20666,830,8491,37.65,,Vayne
5992,2695193080,33541785,0,5,14,7,146,15,126582,109178,14313,3090,18940,1338,1338,25262,23312,482,1466,35131,24057,1264,2296,37.65,,Brand
5993,2695193080,203107409,1,14,6,15,34,10,204213,8838,182399,12974,26181,15640,1971,39758,4834,33569,1354,39699,26409,1262,16584,37.65,,Kha'Zix
5994,2695193080,206879051,1,7,7,14,145,12,123347,3977,119370,0,14510,11305,5752,19071,1548,17522,0,22111,12500,1569,4543,37.65,,Caitlyn
5995,2695193080,213588468,0,3,10,21,78,37,51529,43766,6727,1034,7377,1587,492,15094,12932,1177,984,20328,12675,893,3518,37.65,,Janna
5996,2695193080,216839980,1,9,9,13,190,18,191736,17314,169085,5336,40389,13039,4466,31439,2729,26302,2408,39508,24524,2708,6360,37.65,,Yasuo
5997,2695193080,220688046,1,12,7,2,246,17,198100,669,196271,1160,41367,16088,4919,24071,669,23334,68,29303,19099,4564,5532,37.65,,Riven
5998,2695193080,229018126,0,9,10,8,197,16,150593,291,139409,10892,45973,1355,1355,25741,122,25079,539,44623,37259,1608,2101,37.65,,Kled
5999,2695193080,241575933,0,6,11,14,111,16,160531,18165,134092,8273,42798,5204,0,10978,469,9794,715,36511,26564,1001,8604,37.65,,Jarvan IV
6000,2695193082,31783401,1,3,6,20,12,17,15727,11390,4271,66,6974,1016,326,11058,8634,2402,22,18780,10591,830,9483,28.5,,Nami
6001,2695193082,32528928,0,0,3,1,148,11,94402,11229,80532,2640,18404,2880,2880,7857,1961,5895,0,17071,16443,30,597,28.5,,Nasus
6002,2695193082,201327083,0,2,9,6,108,21,76063,61459,11426,3177,21254,0,0,15536,13213,1511,812,19519,13454,129,875,28.5,,Diana
6003,2695193082,205091989,0,7,8,4,156,9,101218,34748,61301,5168,8953,0,0,19424,2783,14366,2274,19917,12403,300,1569,28.5,,Vayne
6004,2695193082,209301423,1,11,3,10,199,6,175929,31429,143913,586,6008,18123,10210,23977,3408,20433,136,13890,8562,554,3598,28.5,,Caitlyn
6005,2695193082,211981530,1,2,1,4,189,14,151914,0,151749,165,9656,11526,5745,14114,0,14069,45,15883,12134,512,4179,28.5,,Illaoi
6006,2695193082,215080891,1,12,5,8,31,8,146553,6385,131053,9115,15502,14343,1721,15116,1961,12448,707,24495,18930,430,10346,28.5,,Kayn
6007,2695193082,228345668,0,3,6,9,12,18,27922,25177,2584,160,12568,237,0,8825,7676,1068,80,15250,10247,115,3611,28.5,,Janna
6008,2695193082,231398276,1,4,2,12,104,11,76381,64888,9772,1720,6587,8185,4967,11876,10785,1091,0,18767,9007,1247,9065,28.5,,Anivia
6009,2695193082,243313532,0,3,6,3,46,7,69096,2395,62397,4303,13368,0,0,7582,0,7174,408,20529,13472,336,4626,28.5,,Udyr
6010,2695193088,437656,0,3,1,2,144,8,60475,11426,44794,4254,5803,0,0,6313,656,4579,1077,8123,4047,0,2786,24.2667,,Vayne
6011,2695193088,35685865,1,6,3,11,37,5,102706,37136,55912,9658,14986,18522,1785,9349,5319,3579,450,28838,23103,918,13900,24.2667,,Warwick
6012,2695193088,36510671,1,5,0,9,159,7,110590,23257,80309,7023,6303,16204,8639,10178,1903,8254,20,5337,3082,0,4352,24.2667,,Tristana
6013,2695193088,42435242,1,5,5,11,143,26,103154,14298,88185,669,12975,8217,6052,12670,3474,9195,0,17096,12749,547,827,24.2667,,Jax
6014,2695193088,48693355,0,4,4,3,46,10,115645,59597,47436,8611,12896,6380,606,11638,6110,4883,645,22835,13647,451,6208,24.2667,,Shyvana
